project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of GitMergeFile conflicts,number of Actual conflicts,number of InsertionLevelInitializationBlockHandler for initialization block conflicts,number of SimpleInitializationBlockHandler for initialization block conflicts,number of GitMergeFile for initialization block conflicts,number of Actual for initialization block conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = GitMergeFile output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = GitMergeFile output,SimpleInitializationBlockHandler output = Actual output,GitMergeFile output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = GitMergeFile conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = GitMergeFile conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts,GitMergeFile conflicts = Actual conflicts
OpenSearch,8e59de3eb2df9915e4878702fbd3edd55d019ffa,XPackLicenseState,0,0,1,0,0,0,0,0,true,false,false,false,false,false,true,false,false,false,false,false
OpenSearch,a2cd8f731ed494c16e1ecc7281843b1b76de6811,ESTestCase,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,e2c1beb1be5b47d124903883bc31be8a648c8c03,XPackLicenseState,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,3eef74d5d582c19c29d7a297a120004bf4d38930,XPackLicenseState,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,53300670337686f4c89a559213c70c26d90a302f,XPackLicenseState,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,573a9e6443b49c453919e17cfdcf20d41f8e6312,XPackLicenseState,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,cd89ca268597851ceafdf26c990264b56af46c2d,XPackLicenseState,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,2b53510b4f264058be62a42c1420271281f53583,GetFieldMappingsResponse,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,eee1a451fc3159e2d6f85692a741c85f54cb8a20,XPackLicenseState,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,de15f7123bb4063ff526527cab7547312de96c23,XPackLicenseState,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,6330209e7dea5033dfe2dae1eafe38c96630f921,XPackLicenseState,2,2,2,0,2,2,2,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,4680e1e166bc571c49b7569d4d1636cfabf0bbcf,XPackLicenseState,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,fdd98f01edbea1773f084ffd6e95c2397ac4fc3f,XPackLicenseState,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,e042c7730118145623600c20f0da14e15da67720,ESTestCase,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,2c0338fa87fb1469cec52d6f4ef5b2e20fd3c703,ESTestCase,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,c7a1b3eb5046cc509a94de67e77c18090725b1a4,ESTestCase,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,e293000d8db4b1164aaaab1ca013c30182d0230c,PainlessParser,3,3,4,0,0,0,0,0,true,false,false,false,false,false,true,false,false,false,false,false
OpenSearch,950b093fc7dc0f0a4bd7affe2ec10b7c6aca8436,PainlessParser,2,2,2,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,34de79370f2b7e220d254484ebb2e01cb94b74f2,ElasticsearchException,1,1,1,0,1,1,1,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,3f94b5a3956c322f7eabf10f02ed59e10fa9e389,BootstrapForTesting,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,1228a9fe55582f99afff2c356408008b069c704b,ElasticsearchException,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,bab9523c5688f254a75b3e975f0f5ae934dc0190,ElasticsearchException,1,1,1,0,1,1,1,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,90f24c1a79705cdf63e232517b87905744ae5b3d,ElasticsearchException,1,1,1,0,1,1,1,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,1b8047e51c02c518c8f9b04d168a849e8d973bcf,ElasticsearchException,1,1,1,0,1,1,1,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,c663d9b6a55f9b98893d46514abb3e8a7ff17057,BootstrapForTesting,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,db705ab4609c48961333d984d21d4a26f8b86781,ElasticsearchException,1,1,1,0,1,1,1,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,32dfd249e95feede1732b3df7479059c30d5c3a6,ElasticsearchException,1,1,1,0,1,1,1,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,fb481bc145778d5aba996b01af4b82e2f8e84952,ElasticsearchTestCase,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
OpenSearch,0a6be2c1113db7486880e171393f82ab4974e548,ElasticsearchTestCase,0,0,0,0,0,0,0,0,true,true,false,true,false,false,true,true,false,true,false,false
